"","lat","lng"
"193",37.4839972,127.1200817
"194",37.4839972,127.1200817
"195",37.4839972,127.1200817
"196",37.4839972,127.1200817
"197",37.4776196,127.1265061
"198",37.4839972,127.1200817
"199",37.512821,127.1242929
"200",37.505177,127.0779464
"201",37.5513353,126.9407371
"202",37.4898421,127.1108785
"203",37.5058,127.10772
"204",37.4915744,127.1282903
"205",37.4916854,127.117708
"206",37.4936853,127.1285958
"207",37.50881,127.12645
"208",37.5503486,126.9442469
"209",37.5061281,127.1224849
"210",37.5058779,127.1098195
"211",37.4809092,127.1368454
"212",37.53863,127.12277
"213",37.4861718,127.1279023
"214",37.4788364,127.1219977
"215",37.5206868,127.1214941
"216",37.51711,127.11281
"217",37.5127117,127.0886646
"218",37.5535729,126.9367635
"219",37.4999561,127.1348204
"220",37.5322559,127.1201244
"221",37.5046842,127.1408721
"222",37.5034894,127.1373967
"223",37.5144161,127.1060657
"224",37.5002571,127.1520358
"225",37.5557016,126.9364107
"226",37.4957134,127.1589261
"227",37.4997988,127.1425822
"228",37.5033786,127.1314564
"229",37.4789306,127.14503
"230",37.4745952,127.1423698
"231",37.479731,127.1440429
"232",37.4880471,127.1296792
"233",37.5303174,127.1136401
"234",37.5549192,126.9376804
"235",37.4799889,127.1436724
"236",37.521599,127.130984
"237",37.5064215,127.0967159
"238",37.514801,127.104244
"239",37.5084532,127.0861868
"240",37.5084532,127.0861868
"241",37.5197955,127.1365339
"242",37.5549516,126.9359732
"243",37.4983576,127.1394286
"244",37.5887596,127.006311
"245",37.5933157,127.013138
"246",37.5945711,126.9950164
"247",37.589366,127.016743
"248",37.5896138,127.0073821
"249",37.582407,127.029958
"250",37.5858388,127.0213536
"251",37.5843326,126.9113857
"252",37.6065895,127.0126733
"253",37.6025639,127.0122656
"254",37.6121917,127.0076824
"255",37.6121917,127.0076824
"256",37.602671,127.0236243
"257",37.6030058,127.031996
"258",37.5981432,127.0348968
"259",37.5928572,127.0338429
"260",37.5928572,127.0338429
"261",37.6007248,127.0402122
"262",37.6056749,127.0475351
"263",37.6060005,127.0474584
"264",37.6062263,127.0483129
"265",37.6021723,127.0419297
"266",37.5818632,126.9088901
"267",37.6134653,127.0657963
"268",37.6108657,127.0587533
"269",37.6129406,127.061108
"270",37.5852404,127.0197035
"271",37.5935604,127.0157427
"272",37.5869768,127.0209047
"273",37.6104118,127.0335697
"274",37.5583569,126.9382111
"275",37.6178553,127.0549611
"276",37.5923947,126.9975051
"277",37.5889213,127.0066757
"278",37.6002277,127.0139077
"279",37.6095887,127.0186795
"280",37.6058919,127.0228251
"281",37.6047336,127.0231051
"282",37.6231809,127.049523
"283",37.5583569,126.9382111
"284",37.5794785,127.0245757
"285",37.581923,127.016196
"286",37.6005993,127.022936
"287",37.59041,127.035877
"288",37.612085,127.008251
"289",37.611656,127.0107897
"290",37.6202884,127.0458988
"291",37.5558027,126.9421554
"292",37.6030444,127.0133464
"293",37.5940995,127.0032562
"294",37.58505,127.01969
"295",37.5837835,127.0216315
"296",37.5901713,127.0040219
"297",37.5935319,126.9994667
"298",37.5987542,127.040157
"299",37.6036883,127.0226004
"300",37.5914219,127.0196104
"301",37.6090295,127.029732
"302",37.5571959,126.9413728
"303",37.594707,126.995344
"304",37.58645,127.0294639
"305",37.6026426,127.0395181
"306",37.6041995,127.036822
"307",37.598422,127.043023
"308",37.598422,127.043023
"309",37.5840396,126.9111805
"310",37.5592048,126.9371136
"311",37.564089,126.9389809
"312",37.6146578,127.0760447
"313",37.6007,127.102734
"314",37.6020601,127.0834027
"315",37.5946308,127.0786183
"316",37.598603,127.092882
"317",37.606005,127.108761
"318",37.6118939,127.0780553
"319",37.61026,127.07762
"320",37.564089,126.9389809
"321",37.5780551,127.0902152
"322",37.5925298,127.0868775
"323",37.591034,127.087569
"324",37.61773,127.09027
"325",37.5808016,127.0875826
"326",37.5947987,127.0861907
"327",37.6179739,127.1113504
"328",37.55713,126.95589
"329",37.6136979,127.0993452
"330",37.6126681,127.1032958
"331",37.6171078,127.1067657
"332",37.606639,127.108067
"333",37.587177,127.0960543
"334",37.5766022,127.0717534
"335",37.5917707,127.0945783
"336",37.6144169,127.0842018
"337",37.5997094,127.0802804
"338",37.6064978,127.0927615
"339",37.6064082,127.0946811
"340",37.6042971,127.0780346
"341",37.5804974,127.0819554
"342",37.6084063,127.1012226
"343",37.60581,127.0999843
"344",37.582868,127.0799869
"345",37.6157809,127.0937068
"346",37.5863675,127.0802368
"347",37.6115753,127.1077606
"348",37.6013379,127.0798475
"349",37.5955189,127.0987606
"350",37.5756035,127.080586
"351",37.580896,127.0799036
"352",37.5911829,127.080408
"353",37.58892,127.0873
"354",37.5968591,127.0902459
"355",37.595627,127.085739
"356",37.54422,126.95174
"357",37.6195621,127.0852817
"358",37.5927334,127.0724295
"359",37.5865667,127.0784131
"360",37.6044856,127.1096119
"361",37.6073376,127.0789585
"362",37.595627,127.085739
"363",37.5967341,127.0982568
"364",37.5897239,127.0928293
"365",37.5973272,127.093464
"366",37.579778,127.092612
"367",37.539705,126.94604
"368",37.539705,126.94604
"369",37.5422767,126.9428212
"370",37.552141,126.935406
"371",37.626402,127.02615
"372",37.6393061,127.0266927
"373",37.6421481,127.0162798
"374",37.6407764,127.0131584
"375",37.6355128,127.0341429
"376",37.5555904,126.9055602
"377",37.6274902,127.0346036
"378",37.6305353,127.0355544
"379",37.6449188,127.0259441
"380",37.6393753,127.0253604
"381",37.6388985,127.0284305
"382",37.6182793,127.0238525
"383",37.638496,127.013581
"384",37.6426691,127.0161936
"385",37.6454799,127.0157168
"386",37.5563132,126.8972357
"387",37.6400398,127.0229066
"388",37.6370282,127.0170402
"389",37.6269767,127.026935
"390",37.6417283,127.0247518
"391",37.627578,127.025848
"392",37.6151806,127.0206974
"393",37.630587,127.024664
"394",37.5656448,126.9114205
"395",37.6435514,127.0222838
"396",37.626402,127.02615
"397",37.6258343,127.0465723
"398",37.6291672,127.0417115
"399",37.6214313,127.0406246
"400",37.6364437,127.0232409
"401",37.6358606,127.0321289
"402",37.662909,127.012798
"403",37.6529507,127.0118084
"404",37.6370282,127.0170402
"405",37.641452,127.016896
"406",37.626922,127.018164
"407",37.621341,127.020507
"408",37.63,127.0175472
"409",37.620263,127.013587
"410",37.6154742,127.0295464
"411",37.617544,127.0356305
"412",37.6214313,127.0406246
"413",37.56862,126.914859
"414",37.5491205,126.955546
"415",37.55297,126.95669
"416",37.5716016,126.9604523
"417",37.556761,126.945857
"418",37.6149241,127.0645457
"419",37.6232015,127.0616631
"420",37.6244446,127.0506987
"421",37.6313974,127.061568
"422",37.6172617,127.0749108
"423",37.6258623,127.0728393
"424",37.58261,126.9504
"425",37.6202778,127.0835862
"426",37.6324657,127.0786713
"427",37.6351911,127.0685438
"428",37.6370256,127.0633056
"429",37.6487497,127.0763296
"430",37.565951,126.9463893
"431",37.6481098,127.0707082
"432",37.638841,127.0661233
"433",37.6610953,127.0735256
"434",37.6756997,127.0555338
"435",37.5846465,126.9251874
"436",37.6562713,127.0624069
"437",37.6691895,127.0777018
"438",37.6734845,127.0831114
"439",37.6490683,127.0616608
"440",37.6549056,127.0621755
"441",37.6802689,127.0548694
"442",37.5742842,126.9101562
"443",37.6226685,127.0691813
"444",37.6226685,127.0691813
"445",37.6249129,127.0890701
"446",37.6172617,127.0749108
"447",37.5759491,126.912309
"448",37.639833,127.0657644
"449",37.6723375,127.0562151
"450",37.655616,127.065748
"451",37.65623,127.063519
"452",37.6637414,127.0754513
"453",37.6302207,127.0694411
"454",37.6550256,127.0684304
"455",37.6540471,127.0563372
"456",37.6501096,127.0720135
"457",37.5732691,126.919663
"458",37.6419109,127.0776129
"459",37.6478042,127.0634589
"460",37.654527,127.060551
"461",37.6177168,127.0751199
"462",37.6489153,127.0709859
"463",37.647767,127.0763797
"464",37.6550257,127.0716245
"465",37.6551075,127.0752076
"466",37.6544628,127.0722651
"467",37.6544628,127.0722651
"468",37.5793466,126.9170058
"469",37.6423605,127.0714027
"470",37.6314191,127.0548249
"471",37.686337,127.0533771
"472",37.65387,127.06094
"473",37.6534423,127.0581815
"474",37.6266162,127.0546337
"475",37.6238188,127.0988783
"476",37.6487485,127.0643199
"477",37.6431424,127.1062512
"478",37.6297331,127.0944164
"479",37.6452922,127.0832167
"480",37.6564936,127.0760342
"481",37.6501865,127.0802386
"482",37.61835,127.0756
